index,rating
index_20287,4
index_20288,4
index_20289,5
index_20290,2
index_20291,1
index_20292,3
index_20293,4
index_20294,3
index_20295,5
index_20296,1
index_20297,2
index_20298,3
index_20299,5
index_20300,2
index_20301,3
index_20302,2
index_20303,2
index_20304,4
index_20305,4
index_20306,5
index_20307,2
index_20308,2
index_20309,5
index_20310,1
index_20311,1
index_20312,2
index_20313,4
index_20314,1
index_20315,2
index_20316,4
index_20317,4
index_20318,5
index_20319,5
index_20320,4
index_20321,5
index_20322,2
index_20323,5
index_20324,3
index_20325,3
index_20326,1
index_20327,4
index_20328,2
index_20329,3
index_20330,4
index_20331,5
index_20332,4
index_20333,1
index_20334,2
index_20335,4
index_20336,2
index_20337,5
index_20338,3
index_20339,3
index_20340,5
index_20341,2
index_20342,1
index_20343,4
index_20344,1
index_20345,2
index_20346,4
index_20347,2
index_20348,4
index_20349,2
index_20350,4
index_20351,3
index_20352,2
index_20353,2
index_20354,2
index_20355,4
index_20356,5
index_20357,5
index_20358,4
index_20359,1
index_20360,1
index_20361,2
index_20362,4
index_20363,4
index_20364,1
index_20365,1
index_20366,5
index_20367,1
index_20368,1
index_20369,3
index_20370,1
index_20371,4
index_20372,4
index_20373,5
index_20374,4
index_20375,4
index_20376,3
index_20377,1
index_20378,5
index_20379,2
index_20380,5
index_20381,3
index_20382,3
index_20383,2
index_20384,4
index_20385,1
index_20386,1
index_20387,2
index_20388,4
index_20389,1
index_20390,1
index_20391,1
index_20392,1
index_20393,1
index_20394,4
index_20395,3
index_20396,3
index_20397,5
index_20398,3
index_20399,2
index_20400,1
index_20401,5
index_20402,4
index_20403,4
index_20404,3
index_20405,1
index_20406,2
index_20407,3
index_20408,1
index_20409,3
index_20410,5
index_20411,2
index_20412,1
index_20413,2
index_20414,4
index_20415,5
index_20416,1
index_20417,3
index_20418,3
index_20419,2
index_20420,5
index_20421,1
index_20422,5
index_20423,5
index_20424,2
index_20425,5
index_20426,2
index_20427,4
index_20428,3
index_20429,1
index_20430,1
index_20431,1
index_20432,5
index_20433,5
index_20434,5
index_20435,5
index_20436,5
index_20437,2
index_20438,3
index_20439,2
index_20440,2
index_20441,5
index_20442,3
index_20443,3
index_20444,5
index_20445,3
index_20446,3
index_20447,1
index_20448,2
index_20449,5
index_20450,3
index_20451,3
index_20452,4
index_20453,5
index_20454,3
index_20455,1
index_20456,1
index_20457,3
index_20458,2
index_20459,1
index_20460,3
index_20461,2
index_20462,4
index_20463,3
index_20464,2
index_20465,1
index_20466,1
index_20467,5
index_20468,2
index_20469,2
index_20470,4
index_20471,1
index_20472,5
index_20473,3
index_20474,3
index_20475,2
index_20476,1
index_20477,5
index_20478,3
index_20479,4
index_20480,1
index_20481,2
index_20482,1
index_20483,2
index_20484,3
index_20485,5
index_20486,2
index_20487,2
index_20488,2
index_20489,2
index_20490,3
index_20491,4
index_20492,5
index_20493,3
index_20494,3
index_20495,2
index_20496,3
index_20497,4
index_20498,3
index_20499,3
index_20500,1
index_20501,1
index_20502,1
index_20503,1
index_20504,1
index_20505,1
index_20506,4
index_20507,1
index_20508,4
index_20509,1
index_20510,4
index_20511,5
index_20512,4
index_20513,2
index_20514,5
index_20515,1
index_20516,2
index_20517,3
index_20518,1
index_20519,2
index_20520,2
index_20521,5
index_20522,3
index_20523,2
index_20524,5
index_20525,1
index_20526,5
index_20527,2
index_20528,4
index_20529,3
index_20530,1
index_20531,3
index_20532,4
index_20533,4
index_20534,4
index_20535,3
index_20536,1
index_20537,4
index_20538,4
index_20539,3
index_20540,2
index_20541,1
index_20542,1
index_20543,3
index_20544,1
index_20545,4
index_20546,3
index_20547,1
index_20548,1
index_20549,1
index_20550,2
index_20551,5
index_20552,3
index_20553,2
index_20554,4
index_20555,3
index_20556,2
index_20557,2
index_20558,5
index_20559,2
index_20560,5
index_20561,1
index_20562,4
index_20563,4
index_20564,3
index_20565,5
index_20566,3
index_20567,1
index_20568,1
index_20569,5
index_20570,3
index_20571,1
index_20572,3
index_20573,4
index_20574,5
index_20575,1
index_20576,1
index_20577,1
index_20578,4
index_20579,5
index_20580,3
index_20581,5
index_20582,3
index_20583,4
index_20584,5
index_20585,3
index_20586,2
index_20587,3
index_20588,2
index_20589,3
index_20590,3
index_20591,1
index_20592,5
index_20593,3
index_20594,3
index_20595,3
index_20596,2
index_20597,4
index_20598,4
index_20599,2
index_20600,2
index_20601,4
index_20602,3
index_20603,2
index_20604,2
index_20605,2
index_20606,2
index_20607,2
index_20608,5
index_20609,1
index_20610,1
index_20611,4
index_20612,5
index_20613,4
index_20614,2
index_20615,5
index_20616,1
index_20617,1
index_20618,4
index_20619,4
index_20620,3
index_20621,4
index_20622,2
index_20623,2
index_20624,4
index_20625,3
index_20626,3
index_20627,3
index_20628,4
index_20629,5
index_20630,5
index_20631,4
index_20632,4
index_20633,3
index_20634,4
index_20635,3
index_20636,2
index_20637,2
index_20638,1
index_20639,3
index_20640,5
index_20641,5
index_20642,1
index_20643,1
index_20644,3
index_20645,3
index_20646,1
index_20647,4
index_20648,4
index_20649,1
index_20650,4
index_20651,5
index_20652,3
index_20653,4
index_20654,2
index_20655,5
index_20656,4
index_20657,2
index_20658,2
index_20659,3
index_20660,1
index_20661,3
index_20662,5
index_20663,3
index_20664,2
index_20665,1
index_20666,4
index_20667,3
index_20668,4
index_20669,1
index_20670,4
index_20671,5
index_20672,5
index_20673,5
index_20674,1
index_20675,5
index_20676,2
index_20677,1
index_20678,2
index_20679,5
index_20680,2
index_20681,2
index_20682,4
index_20683,3
index_20684,3
index_20685,3
index_20686,1
index_20687,4
index_20688,1
index_20689,3
index_20690,5
index_20691,1
index_20692,1
index_20693,4
index_20694,4
index_20695,4
index_20696,1
index_20697,1
index_20698,5
index_20699,5
index_20700,2
index_20701,3
index_20702,3
index_20703,5
index_20704,4
index_20705,1
index_20706,4
index_20707,4
index_20708,2
index_20709,5
index_20710,2
index_20711,4
index_20712,5
index_20713,2
index_20714,5
index_20715,3
index_20716,3
index_20717,2
index_20718,4
index_20719,3
index_20720,4
index_20721,2
index_20722,1
index_20723,2
index_20724,2
index_20725,3
index_20726,3
index_20727,4
index_20728,4
index_20729,1
index_20730,5
index_20731,4
index_20732,5
index_20733,4
index_20734,3
index_20735,4
index_20736,1
index_20737,1
index_20738,3
index_20739,5
index_20740,5
index_20741,5
index_20742,3
index_20743,2
index_20744,1
index_20745,5
index_20746,3
index_20747,2
index_20748,1
index_20749,1
index_20750,1
index_20751,1
index_20752,2
index_20753,5
index_20754,3
index_20755,3
index_20756,5
index_20757,2
index_20758,4
index_20759,3
index_20760,2
index_20761,5
index_20762,3
index_20763,1
index_20764,3
index_20765,4
index_20766,2
index_20767,3
index_20768,4
index_20769,2
index_20770,1
index_20771,5
index_20772,1
index_20773,3
index_20774,4
index_20775,2
index_20776,2
index_20777,5
index_20778,4
index_20779,2
index_20780,2
index_20781,5
index_20782,5
index_20783,3
index_20784,1
index_20785,1
index_20786,1
index_20787,4
index_20788,2
index_20789,5
index_20790,1
index_20791,1
index_20792,4
index_20793,1
index_20794,4
index_20795,5
index_20796,4
index_20797,2
index_20798,3
index_20799,3
index_20800,4
index_20801,4
index_20802,5
index_20803,4
index_20804,3
index_20805,4
index_20806,2
index_20807,5
index_20808,3
index_20809,1
index_20810,4
index_20811,3
index_20812,4
index_20813,2
index_20814,2
index_20815,5
index_20816,3
index_20817,1
index_20818,3
index_20819,2
index_20820,5
index_20821,5
index_20822,3
index_20823,3
index_20824,2
index_20825,1
index_20826,5
index_20827,4
index_20828,2
index_20829,2
index_20830,4
index_20831,5
index_20832,3
index_20833,2
index_20834,4
index_20835,1
index_20836,1
index_20837,4
index_20838,5
index_20839,5
index_20840,4
index_20841,2
index_20842,3
index_20843,1
index_20844,4
index_20845,1
index_20846,3
index_20847,5
index_20848,2
index_20849,4
index_20850,1
index_20851,4
index_20852,5
index_20853,1
index_20854,5
index_20855,4
index_20856,5
index_20857,2
index_20858,1
index_20859,3
index_20860,2
index_20861,1
index_20862,4
index_20863,2
index_20864,3
index_20865,4
index_20866,3
index_20867,5
index_20868,4
index_20869,2
index_20870,4
index_20871,4
index_20872,1
index_20873,4
index_20874,5
index_20875,2
index_20876,5
index_20877,3
index_20878,4
index_20879,5
index_20880,2
index_20881,2
index_20882,4
index_20883,1
index_20884,5
index_20885,5
index_20886,3
index_20887,4
index_20888,3
index_20889,4
index_20890,3
index_20891,3
index_20892,3
index_20893,1
index_20894,4
index_20895,5
index_20896,1
index_20897,2
index_20898,1
index_20899,3
index_20900,5
index_20901,2
index_20902,3
index_20903,2
index_20904,2
index_20905,5
index_20906,1
index_20907,1
index_20908,1
index_20909,1
index_20910,1
index_20911,3
index_20912,5
index_20913,5
index_20914,3
index_20915,5
index_20916,5
index_20917,1
index_20918,5
index_20919,5
index_20920,2
index_20921,4
index_20922,2
index_20923,5
index_20924,1
index_20925,4
index_20926,2
index_20927,2
index_20928,2
index_20929,3
index_20930,3
index_20931,4
index_20932,4
index_20933,1
index_20934,5
index_20935,4
index_20936,3
index_20937,2
index_20938,2
index_20939,1
index_20940,3
index_20941,1
index_20942,4
index_20943,3
index_20944,5
index_20945,2
index_20946,3
index_20947,5
index_20948,2
index_20949,5
index_20950,4
index_20951,3
index_20952,4
index_20953,5
index_20954,4
index_20955,4
index_20956,1
index_20957,1
index_20958,3
index_20959,2
index_20960,4
index_20961,5
index_20962,1
index_20963,4
index_20964,5
index_20965,5
index_20966,5
index_20967,2
index_20968,4
index_20969,1
index_20970,3
index_20971,3
index_20972,2
index_20973,2
index_20974,4
index_20975,3
index_20976,1
index_20977,3
index_20978,4
index_20979,4
index_20980,5
index_20981,4
index_20982,5
index_20983,5
index_20984,5
index_20985,3
index_20986,2
index_20987,3
index_20988,5
index_20989,4
index_20990,2
index_20991,3
index_20992,2
index_20993,2
index_20994,2
index_20995,2
index_20996,5
index_20997,3
index_20998,5
index_20999,1
index_21000,3
index_21001,2
index_21002,2
index_21003,1
index_21004,5
index_21005,1
index_21006,3
index_21007,1
index_21008,5
index_21009,5
index_21010,3
index_21011,3
index_21012,3
index_21013,2
index_21014,1
index_21015,4
index_21016,1
index_21017,3
index_21018,2
index_21019,5
index_21020,1
index_21021,4
index_21022,3
index_21023,4
index_21024,2
index_21025,5
index_21026,5
index_21027,4
index_21028,4
index_21029,4
index_21030,5
index_21031,2
index_21032,3
index_21033,5
index_21034,2
index_21035,4
index_21036,1
index_21037,1
index_21038,4
index_21039,5
index_21040,3
index_21041,4
index_21042,1
index_21043,2
index_21044,2
index_21045,4
index_21046,4
index_21047,2
index_21048,1
index_21049,1
index_21050,5
index_21051,1
index_21052,3
index_21053,3
index_21054,1
index_21055,4
index_21056,2
index_21057,4
index_21058,2
index_21059,3
index_21060,1
index_21061,1
index_21062,4
index_21063,3
index_21064,5
index_21065,5
index_21066,2
index_21067,2
index_21068,3
index_21069,4
index_21070,4
index_21071,1
index_21072,3
index_21073,1
index_21074,1
index_21075,3
index_21076,3
index_21077,3
index_21078,5
index_21079,1
index_21080,3
index_21081,4
index_21082,2
index_21083,5
index_21084,3
index_21085,5
index_21086,2
index_21087,2
index_21088,1
index_21089,4
index_21090,5
index_21091,1
index_21092,2
index_21093,4
index_21094,3
index_21095,2
index_21096,1
index_21097,2
index_21098,1
index_21099,2
index_21100,2
index_21101,5
index_21102,3
index_21103,2
index_21104,4
index_21105,5
index_21106,4
index_21107,4
index_21108,3
index_21109,3
index_21110,3
index_21111,1
index_21112,5
index_21113,4
index_21114,1
index_21115,4
index_21116,5
index_21117,5
index_21118,2
index_21119,5
index_21120,2
index_21121,1
index_21122,1
index_21123,3
index_21124,3
index_21125,1
index_21126,4
index_21127,5
index_21128,3
index_21129,3
index_21130,4
index_21131,2
index_21132,2
index_21133,3
index_21134,3
index_21135,4
index_21136,5
index_21137,5
index_21138,2
index_21139,4
index_21140,4
index_21141,3
index_21142,5
index_21143,5
index_21144,1
index_21145,5
index_21146,4
index_21147,3
index_21148,2
index_21149,3
index_21150,1
index_21151,4
index_21152,3
index_21153,2
index_21154,1
index_21155,2
index_21156,3
index_21157,1
index_21158,5
index_21159,2
index_21160,5
index_21161,3
index_21162,1
index_21163,4
index_21164,3
index_21165,3
index_21166,1
index_21167,1
index_21168,4
index_21169,4
index_21170,4
index_21171,1
index_21172,2
index_21173,2
index_21174,4
index_21175,1
index_21176,4
index_21177,4
index_21178,1
index_21179,5
index_21180,2
index_21181,3
index_21182,5
index_21183,3
index_21184,2
index_21185,5
index_21186,4
index_21187,4
index_21188,4
index_21189,5
index_21190,4
index_21191,5
index_21192,2
index_21193,2
index_21194,2
index_21195,4
index_21196,4
index_21197,2
index_21198,1
index_21199,4
index_21200,5
index_21201,2
index_21202,4
index_21203,4
index_21204,5
index_21205,5
index_21206,5
index_21207,4
index_21208,5
index_21209,2
index_21210,3
index_21211,5
index_21212,1
index_21213,2
index_21214,4
index_21215,5
index_21216,1
index_21217,5
index_21218,2
index_21219,2
index_21220,3
index_21221,3
index_21222,3
index_21223,3
index_21224,2
index_21225,4
index_21226,5
index_21227,2
index_21228,1
index_21229,1
index_21230,3
index_21231,2
index_21232,1
index_21233,5
index_21234,5
index_21235,5
index_21236,4
index_21237,3
index_21238,4
index_21239,1
index_21240,3
index_21241,4
index_21242,3
index_21243,3
index_21244,2
index_21245,3
index_21246,1
index_21247,3
index_21248,4
index_21249,4
index_21250,1
index_21251,4
index_21252,4
index_21253,3
index_21254,1
index_21255,1
index_21256,1
index_21257,2
index_21258,4
index_21259,5
index_21260,3
index_21261,5
index_21262,1
index_21263,3
index_21264,2
index_21265,2
index_21266,5
index_21267,2
index_21268,5
index_21269,5
index_21270,5
index_21271,4
index_21272,2
index_21273,1
index_21274,3
index_21275,5
index_21276,4
index_21277,3
index_21278,2
index_21279,1
index_21280,2
index_21281,4
index_21282,1
index_21283,4
index_21284,3
index_21285,5
index_21286,1
index_21287,1
index_21288,1
index_21289,5
index_21290,4
index_21291,4
index_21292,2
index_21293,2
index_21294,3
index_21295,4
index_21296,4
index_21297,1
index_21298,4
index_21299,3
index_21300,1
index_21301,3
index_21302,1
index_21303,5
index_21304,5
index_21305,1
index_21306,3
index_21307,4
index_21308,2
index_21309,3
index_21310,5
index_21311,2
index_21312,5
index_21313,2
index_21314,1
index_21315,2
index_21316,1
index_21317,3
index_21318,3
index_21319,4
index_21320,4
index_21321,5
index_21322,2
index_21323,1
index_21324,4
index_21325,5
index_21326,2
index_21327,4
index_21328,1
index_21329,2
index_21330,2
index_21331,5
index_21332,1
index_21333,3
index_21334,1
index_21335,1
index_21336,3
index_21337,3
index_21338,1
index_21339,5
index_21340,1
index_21341,2
index_21342,5
index_21343,5
index_21344,5
index_21345,3
index_21346,5
index_21347,2
index_21348,3
index_21349,1
index_21350,2
index_21351,1
index_21352,5
index_21353,5
index_21354,4
index_21355,2
index_21356,4
index_21357,3
index_21358,5
index_21359,3
index_21360,2
index_21361,4
index_21362,1
index_21363,4
index_21364,2
index_21365,1
index_21366,3
index_21367,1
index_21368,2
index_21369,3
index_21370,5
index_21371,4
index_21372,2
index_21373,4
index_21374,1
index_21375,4
index_21376,4
index_21377,4
index_21378,2
index_21379,5
index_21380,3
index_21381,3
index_21382,3
index_21383,1
index_21384,3
index_21385,3
index_21386,5
index_21387,3
index_21388,1
index_21389,4
index_21390,3
index_21391,5
index_21392,2
index_21393,3
index_21394,2
index_21395,1
index_21396,5
index_21397,4
index_21398,2
index_21399,4
index_21400,3
index_21401,3
index_21402,3
index_21403,1
index_21404,2
index_21405,2
index_21406,4
index_21407,5
index_21408,2
index_21409,4
index_21410,2
index_21411,1
index_21412,2
index_21413,3
index_21414,4
index_21415,3
index_21416,3
index_21417,3
index_21418,5
index_21419,3
index_21420,2
index_21421,3
index_21422,5
index_21423,5
index_21424,1
index_21425,5
index_21426,2
index_21427,4
index_21428,2
index_21429,4
index_21430,1
index_21431,5
index_21432,4
index_21433,4
index_21434,5
index_21435,1
index_21436,3
index_21437,1
index_21438,1
index_21439,4
index_21440,4
index_21441,1
index_21442,3
index_21443,2
index_21444,5
index_21445,4
index_21446,2
index_21447,2
index_21448,3
index_21449,1
index_21450,2
index_21451,4
index_21452,5
index_21453,2
index_21454,1
index_21455,2
index_21456,2
index_21457,3
index_21458,3
index_21459,2
index_21460,2
index_21461,5
index_21462,2
index_21463,4
index_21464,5
index_21465,3
index_21466,2
index_21467,5
index_21468,4
index_21469,5
index_21470,3
index_21471,2
index_21472,3
index_21473,3
index_21474,1
index_21475,4
index_21476,3
index_21477,1
index_21478,1
index_21479,5
index_21480,4
index_21481,5
index_21482,5
index_21483,1
index_21484,1
index_21485,3
index_21486,5
index_21487,4
index_21488,1
index_21489,1
index_21490,5
index_21491,1
index_21492,4
index_21493,1
index_21494,2
index_21495,5
index_21496,2
index_21497,3
index_21498,3
index_21499,2
index_21500,5
index_21501,4
index_21502,1
index_21503,2
index_21504,5
index_21505,4
index_21506,5
index_21507,3
index_21508,3
index_21509,2
index_21510,2
index_21511,1
index_21512,1
index_21513,1
index_21514,1
index_21515,2
index_21516,3
index_21517,5
index_21518,3
index_21519,1
index_21520,4
index_21521,2
index_21522,2
index_21523,2
index_21524,2
index_21525,4
index_21526,1
index_21527,5
index_21528,5
index_21529,3
index_21530,1
index_21531,5
index_21532,5
index_21533,3
index_21534,3
index_21535,3
index_21536,4
index_21537,4
index_21538,5
index_21539,4
index_21540,4
index_21541,4
index_21542,3
index_21543,2
index_21544,3
index_21545,3
index_21546,2
index_21547,1
index_21548,5
index_21549,1
index_21550,1
index_21551,3
index_21552,4
index_21553,2
index_21554,3
index_21555,3
index_21556,2
index_21557,2
index_21558,4
index_21559,5
index_21560,4
index_21561,2
index_21562,3
index_21563,4
index_21564,2
index_21565,2
index_21566,3
index_21567,5
index_21568,4
index_21569,1
index_21570,2
index_21571,1
index_21572,5
index_21573,5
index_21574,3
index_21575,1
index_21576,2
index_21577,1
index_21578,1
index_21579,2
index_21580,1
index_21581,3
index_21582,4
index_21583,5
index_21584,5
index_21585,2
index_21586,4
index_21587,1
index_21588,1
index_21589,5
index_21590,4
index_21591,5
index_21592,1
index_21593,5
index_21594,1
index_21595,2
index_21596,1
index_21597,1
index_21598,4
index_21599,2
index_21600,2
index_21601,3
index_21602,1
index_21603,2
index_21604,3
index_21605,5
index_21606,1
index_21607,4
index_21608,3
index_21609,3
index_21610,4
index_21611,2
index_21612,2
index_21613,5
index_21614,2
index_21615,1
index_21616,1
index_21617,1
index_21618,1
index_21619,2
index_21620,3
index_21621,5
index_21622,2
index_21623,4
index_21624,5
index_21625,3
index_21626,3
index_21627,1
index_21628,3
index_21629,4
index_21630,5
index_21631,1
index_21632,4
index_21633,5
index_21634,2
index_21635,4
index_21636,2
index_21637,3
index_21638,3
index_21639,4
index_21640,4
index_21641,2
index_21642,2
index_21643,3
index_21644,5
index_21645,4
index_21646,1
index_21647,2
index_21648,5
index_21649,2
index_21650,4
index_21651,4
index_21652,4
index_21653,4
index_21654,2
index_21655,4
index_21656,2
index_21657,1
index_21658,1
index_21659,1
index_21660,5
index_21661,4
index_21662,4
index_21663,5
index_21664,3
index_21665,5
index_21666,2
index_21667,1
index_21668,1
index_21669,2
index_21670,5
index_21671,5
index_21672,1
index_21673,4
index_21674,4
index_21675,3
index_21676,2
index_21677,4
index_21678,2
index_21679,1
index_21680,2
index_21681,1
index_21682,1
index_21683,2
index_21684,2
index_21685,4
index_21686,3
index_21687,3
index_21688,4
index_21689,1
index_21690,1
index_21691,1
index_21692,4
index_21693,1
index_21694,5
index_21695,3
index_21696,4
index_21697,3
index_21698,3
index_21699,2
index_21700,2
index_21701,1
index_21702,1
index_21703,2
index_21704,4
index_21705,2
index_21706,5
index_21707,2
index_21708,3
index_21709,2
index_21710,2
index_21711,3
index_21712,5
index_21713,3
index_21714,2
index_21715,5
index_21716,2
index_21717,2
index_21718,5
index_21719,5
index_21720,3
index_21721,5
index_21722,2
index_21723,3
index_21724,1
index_21725,2
index_21726,3
index_21727,2
index_21728,3
index_21729,5
index_21730,4
index_21731,2
index_21732,3
index_21733,2
index_21734,4
index_21735,3
index_21736,2
index_21737,3
index_21738,5
index_21739,2
index_21740,5
index_21741,5
index_21742,2
index_21743,2
index_21744,1
index_21745,2
index_21746,2
index_21747,3
index_21748,3
index_21749,1
index_21750,4
index_21751,1
index_21752,4
index_21753,5
index_21754,2
index_21755,5
index_21756,5
index_21757,2
index_21758,3
index_21759,4
index_21760,4
index_21761,3
index_21762,2
index_21763,5
index_21764,3
index_21765,2
index_21766,2
index_21767,5
index_21768,3
index_21769,3
index_21770,4
index_21771,3
index_21772,2
index_21773,4
index_21774,2
index_21775,1
index_21776,4
index_21777,5
index_21778,5
index_21779,3
index_21780,5
index_21781,5
index_21782,5
index_21783,1
index_21784,1
index_21785,1
index_21786,4
index_21787,2
index_21788,2
index_21789,2
index_21790,2
index_21791,2
index_21792,2
index_21793,4
index_21794,5
index_21795,1
index_21796,1
index_21797,5
index_21798,4
index_21799,4
index_21800,1
index_21801,2
index_21802,1
index_21803,2
index_21804,3
index_21805,3
index_21806,3
index_21807,3
index_21808,3
index_21809,1
index_21810,1
index_21811,3
index_21812,2
index_21813,1
index_21814,5
index_21815,2
index_21816,4
index_21817,2
index_21818,4
index_21819,4
index_21820,3
index_21821,1
index_21822,1
index_21823,4
index_21824,1
index_21825,4
index_21826,5
index_21827,3
index_21828,2
index_21829,2
index_21830,2
index_21831,2
index_21832,3
index_21833,4
index_21834,4
index_21835,3
index_21836,2
index_21837,3
index_21838,1
index_21839,5
index_21840,2
index_21841,4
index_21842,3
index_21843,2
index_21844,4
index_21845,4
index_21846,5
index_21847,3
index_21848,1
index_21849,3
index_21850,1
index_21851,1
index_21852,1
index_21853,4
index_21854,1
index_21855,2
index_21856,4
index_21857,3
index_21858,3
index_21859,3
index_21860,5
index_21861,4
index_21862,4
index_21863,4
index_21864,1
index_21865,4
index_21866,5
index_21867,1
index_21868,4
index_21869,1
index_21870,5
index_21871,2
index_21872,1
index_21873,5
index_21874,4
index_21875,3
index_21876,5
index_21877,2
index_21878,5
index_21879,4
index_21880,4
index_21881,1
index_21882,1
index_21883,3
index_21884,5
index_21885,2
index_21886,2
index_21887,4
index_21888,4
index_21889,3
index_21890,3
index_21891,2
index_21892,3
index_21893,3
index_21894,1
index_21895,3
index_21896,1
index_21897,5
index_21898,1
index_21899,1
index_21900,2
index_21901,5
index_21902,1
index_21903,2
index_21904,2
index_21905,2
index_21906,2
index_21907,3
index_21908,2
index_21909,5
index_21910,1
index_21911,4
index_21912,2
index_21913,5
index_21914,2
index_21915,3
index_21916,4
index_21917,3
index_21918,1
index_21919,3
index_21920,5
index_21921,1
index_21922,2
index_21923,5
index_21924,3
index_21925,2
index_21926,5
index_21927,1
index_21928,2
index_21929,4
index_21930,1
index_21931,3
index_21932,1
index_21933,4
index_21934,3
index_21935,1
index_21936,5
index_21937,3
index_21938,3
index_21939,3
index_21940,2
index_21941,4
index_21942,4
index_21943,4
index_21944,4
index_21945,4
index_21946,3
index_21947,4
index_21948,5
index_21949,5
index_21950,3
index_21951,2
index_21952,1
index_21953,3
index_21954,3
index_21955,3
index_21956,2
index_21957,2
index_21958,1
index_21959,2
index_21960,4
index_21961,5
index_21962,3
index_21963,1
index_21964,4
index_21965,5
index_21966,5
index_21967,1
index_21968,1
index_21969,3
index_21970,2
index_21971,2
index_21972,5
index_21973,5
index_21974,4
index_21975,4
index_21976,1
index_21977,2
index_21978,2
index_21979,5
index_21980,5
index_21981,5
index_21982,3
index_21983,3
index_21984,4
index_21985,2
index_21986,3
index_21987,4
index_21988,1
index_21989,3
index_21990,3
index_21991,4
index_21992,3
index_21993,4
index_21994,5
index_21995,4
index_21996,5
index_21997,3
index_21998,2
index_21999,2
index_22000,1
index_22001,2
index_22002,4
index_22003,3
index_22004,4
index_22005,1
index_22006,2
index_22007,3
index_22008,3
index_22009,1
index_22010,3
index_22011,2
index_22012,4
index_22013,2
index_22014,5
index_22015,5
index_22016,2
index_22017,5
index_22018,5
index_22019,2
index_22020,1
index_22021,3
index_22022,2
index_22023,3
index_22024,3
index_22025,5
index_22026,3
index_22027,3
index_22028,4
index_22029,5
index_22030,5
index_22031,4
index_22032,4
index_22033,3
index_22034,1
index_22035,1
index_22036,4
index_22037,1
index_22038,3
index_22039,1
index_22040,4
index_22041,3
index_22042,3
index_22043,4
index_22044,4
index_22045,2
index_22046,1
index_22047,1
index_22048,2
index_22049,4
index_22050,3
index_22051,2
index_22052,3
index_22053,5
index_22054,5
index_22055,3
index_22056,2
index_22057,1
index_22058,5
index_22059,4
index_22060,3
index_22061,1
index_22062,2
index_22063,5
index_22064,5
index_22065,3
index_22066,1
index_22067,2
index_22068,4
index_22069,4
index_22070,2
index_22071,3
index_22072,2
index_22073,5
index_22074,1
index_22075,2
index_22076,2
index_22077,3
index_22078,3
index_22079,2
index_22080,5
index_22081,3
index_22082,2
index_22083,3
index_22084,4
index_22085,1
index_22086,5
index_22087,4
index_22088,2
index_22089,4
index_22090,4
index_22091,1
index_22092,2
index_22093,3
index_22094,4
index_22095,2
index_22096,5
index_22097,2
index_22098,4
index_22099,5
index_22100,5
index_22101,1
index_22102,4
index_22103,3
index_22104,5
index_22105,3
index_22106,3
index_22107,3
index_22108,1
index_22109,3
index_22110,1
index_22111,1
index_22112,3
index_22113,1
index_22114,2
index_22115,4
index_22116,1
index_22117,5
index_22118,5
index_22119,3
index_22120,3
index_22121,2
index_22122,5
index_22123,5
index_22124,5
index_22125,2
index_22126,1
index_22127,2
index_22128,3
index_22129,1
index_22130,4
index_22131,3
index_22132,5
index_22133,2
index_22134,4
index_22135,3
index_22136,2
index_22137,1
index_22138,4
index_22139,1
index_22140,4
index_22141,5
index_22142,3
index_22143,5
index_22144,1
index_22145,5
index_22146,3
index_22147,2
index_22148,4
index_22149,4
index_22150,1
index_22151,3
index_22152,4
index_22153,2
index_22154,3
index_22155,2
index_22156,5
index_22157,5
index_22158,3
index_22159,4
index_22160,2
index_22161,4
index_22162,4
index_22163,5
index_22164,5
index_22165,3
index_22166,5
index_22167,2
index_22168,5
index_22169,2
index_22170,2
index_22171,5
index_22172,2
index_22173,5
index_22174,4
index_22175,3
index_22176,5
index_22177,2
index_22178,2
index_22179,5
index_22180,3
index_22181,5
index_22182,1
index_22183,1
index_22184,3
index_22185,4
index_22186,5
index_22187,3
index_22188,2
index_22189,5
index_22190,4
index_22191,4
index_22192,3
index_22193,2
index_22194,2
index_22195,4
index_22196,1
index_22197,4
index_22198,5
index_22199,3
index_22200,2
index_22201,2
index_22202,4
index_22203,4
index_22204,3
index_22205,4
index_22206,1
index_22207,4
index_22208,2
index_22209,1
index_22210,2
index_22211,2
index_22212,2
index_22213,2
index_22214,3
index_22215,3
index_22216,3
index_22217,4
index_22218,4
index_22219,2
index_22220,2
index_22221,4
index_22222,3
index_22223,1
index_22224,4
index_22225,3
index_22226,2
index_22227,5
index_22228,4
index_22229,4
index_22230,4
index_22231,5
index_22232,4
index_22233,5
index_22234,1
index_22235,4
index_22236,2
index_22237,4
index_22238,1
index_22239,2
index_22240,1
index_22241,2
index_22242,3
index_22243,3
index_22244,5
index_22245,2
index_22246,4
index_22247,3
index_22248,2
index_22249,2
index_22250,1
index_22251,4
index_22252,1
index_22253,4
index_22254,5
index_22255,1
index_22256,2
index_22257,4
index_22258,4
index_22259,1
index_22260,2
index_22261,2
index_22262,1
index_22263,3
index_22264,5
index_22265,5
index_22266,3
index_22267,3
index_22268,5
index_22269,4
index_22270,1
index_22271,2
index_22272,2
index_22273,5
index_22274,2
index_22275,3
index_22276,2
index_22277,2
index_22278,4
index_22279,1
index_22280,2
index_22281,3
index_22282,5
index_22283,3
index_22284,4
index_22285,2
